,subway_station,department_store,embassy,beauty_salon,police,courthouse,cemetery,pharmacy,local_government_office,shopping_mall,city_hall,rv_park,shoe_store,bank,bowling_alley,bar,university,car_dealer,movie_theater,taxi_stand,jewelry_store,church,convenience_store,campground,lawyer,parking,post_office,hindu_temple,hardware_store,meal_takeaway,movie_rental,gas_station,funeral_home,aquarium,restaurant,home_goods_store,casino,veterinary_care,airport,bus_station,museum,night_club,electrician,mosque,amusement_park,lodging,florist,liquor_store,hospital,car_rental,stadium,store,hair_care,transit_station,meal_delivery,gym,park,dentist,library,book_store,painter,roofing_contractor,moving_company,clothing_store,furniture_store,physiotherapist,atm,art_gallery,car_wash,locksmith,spa,accounting,cafe,car_repair,synagogue,real_estate_agency,electronics_store,doctor,bicycle_store,storage,zoo,train_station,fire_station,laundry,insurance_agency,plumber,pet_store,bakery,travel_agency,highSales,lowSales
amusement_park,-0.007922796137594017,-0.03431389215214191,-0.025424054872085187,-0.06145604799977565,-0.03541373939718041,-0.01747903772455836,-0.014273531024292258,-0.05248558035807478,-0.012361142428630269,0.00543679030095572,0.030899439533621186,,-0.021340492122561623,-0.004199636243261743,-0.010266810585544591,0.018887093534463613,0.04672680121966035,-0.042513843408554096,-0.03693869535013242,-0.01747903772455836,-0.012088151029819902,0.08171082514183887,-0.020271708566860808,-0.006456855767998737,0.035194547652064,0.0038931773257687105,0.002611749580551975,,-0.024138158961100102,0.021887569282805216,-0.0055865921787709655,-0.06862591546618099,-0.02334595004052588,-0.0032194308542891903,0.02114065690326748,-0.017297067005979914,-0.00645685576799868,-0.03342631352324389,-0.006456855767998694,0.018445712709763265,-0.04828470238133459,-0.04421885641408884,0.06888234112569179,-0.016119599768202247,1.0,0.06197404394506681,0.02024860626909942,0.0002940311673034485,-0.0459262841703884,-0.022536015980024127,-0.009730776075422456,0.01173923652709699,0.03139855423452491,0.01540351887371771,0.021569572397349752,-0.028828873409973595,-0.04656795402299747,-0.0005888967990986561,0.06145604799977578,-0.05088131848380104,-0.007686523498225366,0.09488620479046002,0.03955768337159693,-0.0550898083963422,-0.021067253645750003,-0.055089808396342636,-0.012289722801923218,-0.0435793998415521,-0.01967713284359599,-0.03845021466125732,0.04226886402202537,-0.05440100652684354,0.05596755053557864,-0.07043805028533405,-0.00722572777356521,0.03585105260368792,0.05044636548186293,0.03693869535013208,-0.04635395667607283,0.03896274760271463,-0.004557192190875405,-0.016984751769127115,-0.018127963739468126,-0.047425177917896424,0.025191503685686813,-0.02740690504607363,-0.019374820365262908,0.0031844671453846226,-0.047207399321163475,0.02491450309173113,-0.02491450309173113
lodging,0.051935225233174336,0.2613789798840729,0.22022775323648444,0.2951606874644024,0.08116883116883038,0.1089120099815546,-0.08712561251579581,0.3134462075826617,0.3003184272312809,0.18093671611393436,0.2148322485234589,,0.2996254311816697,0.362418734057883,0.11389336290235587,0.44593284710330194,0.2465561423739747,0.024360594480470617,0.343352672761114,0.14290766627637574,0.3509799018145661,0.33466228664376013,0.01602347877522304,0.07162818589720962,0.4056369571574167,0.35909790318226675,0.2054453509033286,,0.022911070719423953,0.3280263420654275,0.01126800799001178,-0.04819365076217601,0.15303652303810414,-0.051948051948052056,0.2116017109829418,0.19780681573177405,0.07162818589721,0.09775898005717054,-0.016279133158456447,0.18422234384087308,0.28757306641425096,0.3701312727815745,0.16610438337453393,-0.004064100554764995,0.06197404394506681,1.0,0.3468679249730413,0.35968667610222693,0.2475404968978258,0.15454545454545496,-0.039253433598943004,0.18942182532904672,0.25332019855244947,0.21041839803222295,0.1859169857132063,0.29213312460075014,0.30666012384183616,0.3165458209787343,0.22673986282348385,0.3618926274153287,0.08010148727754247,0.05791852553932364,0.10862063855616555,0.379940518063089,0.25131835312542705,0.2912279914398674,0.28792266905992286,0.3275341602492273,-0.07257280754887073,0.1949121188105289,0.3704880955593615,0.3024782664931139,0.4081900580546342,-0.03411957570862042,0.08015755513274962,0.3078570973773688,0.2612961941492144,0.3018832609025517,0.13556731355122514,0.11237916215632086,-0.011489669456707307,0.06205714968192241,0.08592450983493796,0.25950363645776836,0.3210559485785137,0.07082621783041813,0.0908000392193407,0.2852389523785031,0.3852186740123408,0.06784005252999604,-0.06784005252999604
florist,0.0641196867705851,0.31359111014854524,0.16112637650201705,0.32606992143797137,0.11876629873500792,0.11914290193080528,0.018164861468572432,0.3081566818655943,0.3084318836994905,0.20974369170191148,0.21938753377505868,,0.32999419539681674,0.39591011684788774,-0.008665822268237379,0.28899472433512335,0.13265531604075537,-0.0013432629308043236,0.2771464263539742,0.01872068490275896,0.3880126654017758,0.25525975460915806,0.07837132598352431,-0.09200857162286187,0.3567260976776575,0.26691610976115626,0.25247756421769557,,0.07479902072036965,0.30198795867589606,0.07017667652167199,-0.00950464118341638,0.16285953205196935,-0.04587608039965996,0.2445680414038041,0.23186285993961056,0.08110860146545029,0.16098504122547472,0.03782930819337217,0.21498661805110642,0.3378480800350179,0.28447365992847645,0.19218507722534292,-0.013605937838479366,0.02024860626909942,0.3468679249730413,1.0,0.2985027053960105,0.277391982283132,0.10853609265285485,-0.051695955033053846,0.16728116959872985,0.3019185766341452,0.20072402188587637,0.16579554857472056,0.2902935597769576,0.23769014425483415,0.31265405602942026,0.244922528777691,0.35993022507097683,0.09909950122963553,0.035457721074099946,0.09464466294912302,0.36114085278376584,0.2225235290382076,0.31349461273899853,0.37123218123516605,0.28304026633597634,-0.02414544352267461,0.2366752077887261,0.28033553856517374,0.30117403214534233,0.29475626149861944,-0.007407662578005852,0.09076688334724758,0.21584180385627666,0.3106861678004293,0.31147396474118794,0.15972451846965424,0.0781549063131429,-0.0038465516860638014,-0.00811507946376266,0.08190600106300981,0.25119256256967964,0.3490763486414334,0.10316351234767453,0.07531684603748634,0.32997765217633795,0.3640445888883846,0.06308813839374303,-0.06308813839374303
liquor_store,0.0379460236063719,0.3614678426374028,0.2895092564193472,0.28857761778321045,0.09336349477438594,0.20790855398685368,0.014985230632151774,0.3416578252124168,0.3333368360179983,0.3545359569938998,0.12924192820409444,,0.3844643546646401,0.307141817580541,-0.009186093681803262,0.31739672973706046,0.2781649989899652,0.08462085577970671,0.3155745740786398,0.0659735108099875,0.44806056014203316,0.22477059418716636,0.16716229667438162,-0.014952718620628313,0.4241869164380307,0.3459253553386517,0.17856119500723502,,0.0685284574839896,0.4004360693371959,0.05321964128197549,0.03256550473965198,0.11181481335199255,-0.030330427521987606,0.16912525522614158,0.30700146831963776,0.07680260018777471,0.06509334738736977,-0.01495271862062842,0.10613331133003008,0.36503618592760123,0.38234349530979655,0.017425244189691175,0.0008483999878000966,0.0002940311673034485,0.35968667610222693,0.2985027053960105,1.0,0.2552403872741214,0.1577521118601729,0.06196967921716507,0.1105959651763372,0.1966541028372892,0.1252180792652936,0.17766516211500655,0.3691729821690136,0.2975382241880681,0.3347723330032163,0.2821085600990238,0.4677980499937269,0.0192837343902839,0.048231630412879305,0.14262616531947828,0.3760884882201952,0.3556339161141331,0.24982152500277027,0.2842558152525888,0.385015542895194,0.006361779791538639,0.3533945439732643,0.3390915474405607,0.4135119570139147,0.3468894898360891,-0.04095507026536478,0.09621626982694866,0.21669429867127657,0.30558463250940704,0.19943960935319546,0.21322820070993823,0.1492888434461972,-0.042933547482457875,0.0008939343036381994,0.0696495448937459,0.2923613260099868,0.3841959286800847,0.05823967322290791,0.17377354364757314,0.33991520357122856,0.3269975952978163,0.06687577145675228,-0.06687577145675228
hospital,0.09329684690117507,0.36392409735975095,0.30846570526488504,0.24916165451554853,0.14878359647389686,0.09972429949885399,0.040392971579238886,0.3131653548631762,0.2747695407517758,0.28628826332225105,0.07592278763646848,,0.2623843059279413,0.2474025790067637,0.03877904295206121,0.24968629922454041,0.3674466482903159,0.007943136608787617,0.344392021238259,0.13717292378910442,0.3531505131466173,0.26324505027270373,0.11272292050127246,-0.0530805513198482,0.442928019941275,0.3344228417003655,0.13752843318557162,,0.02870841591998862,0.3156683750247658,0.06578629894677179,-0.014136415308196882,0.09985157079309474,-0.026466312834298882,0.07867665821042064,0.1841076839568851,0.09217366006217075,0.08169468134300571,0.09217366006217075,0.09809576701775843,0.3135434427181569,0.3470230979826079,0.024746467125318927,-0.01163992631666187,-0.0459262841703884,0.2475404968978258,0.277391982283132,0.2552403872741214,1.0,0.22031417170173492,-0.015134153492150228,0.06942009683731423,0.17673176077810382,0.10562814528440771,0.1537315926894859,0.28405094997561886,0.27394641132890474,0.28072450727155773,0.2618698452504674,0.36711534282164215,0.07912908071633531,0.02482705091835136,0.16855890933671563,0.2104502241702211,0.24808265969249269,0.27263767315110243,0.21403536354537217,0.3287150837288032,0.006870195227155427,0.2350464319546549,0.2992661756464393,0.33811361897189063,0.28703263308448207,-0.055022166168245415,0.15733316779466713,0.20954857291807216,0.19087391554066016,0.23049798723613166,0.09166202190148807,0.1878546391559415,-0.0374637877403213,-0.008784768657505436,0.06847161332420183,0.3443256182707365,0.33441415177951195,0.08296771352449722,0.08001814172437566,0.20274161974168725,0.28249205791591,0.15776465258089692,-0.15776465258089692
car_rental,0.15980069302514527,0.17965203124427098,0.35895750215676364,0.09081867306597059,0.09956709956709998,0.02014557410063457,-0.02121319261254183,0.10053934960198577,0.15412568340926355,0.16814321093416496,0.01906361249696221,,0.1554027422919855,0.08470554719216003,0.008283153665626063,0.18375122342950342,0.22888488302293944,0.10913546327250745,0.27271409832408217,0.2014557410063445,0.15536105508431902,0.08744944173605973,0.10387634516351645,-0.026046613053531467,0.18253663072083987,0.2186601193473177,0.06672584046432822,,0.08591651519784124,0.16876312658221634,-0.022536015980024325,0.05940147652082282,-0.02354408046740077,-0.012987012987013125,0.05969620057957086,0.13560134456155137,0.13023306526765777,0.026967994498529498,0.05209322610706392,0.045605531374288244,0.1139267100171492,0.23443770806130676,-0.04481737156817157,0.032512804438118464,-0.022536015980024127,0.15454545454545496,0.10853609265285485,0.1577521118601729,0.22031417170173492,1.0,-0.03925343359894335,0.003642727410173269,0.05160226266809104,0.028244080272781535,0.08701050885298196,0.13865840172437516,0.09579241191002633,0.12590565487334474,0.1448189651592497,0.22685806494692412,-0.04478792837023909,0.020145574100634844,0.08373663772329934,0.1648798474613411,0.16996836340407334,0.09319295726075731,0.08771154156792448,0.2091599142825687,0.1655567172208596,0.14137991716538306,0.1293132194539233,0.14669169083080308,0.1699094753413449,-0.02908553994833217,0.04080748261303517,0.11025579766538383,0.10235104379116632,0.09840199424064813,0.17203024616155785,0.08173029975005203,-0.018383471130732496,0.052790697466975275,-0.04387634544762904,0.17896802514328974,0.07481999497308078,0.034549374551424136,0.11493675850549517,0.12495626572978438,0.14398527679737874,0.08710327732246599,-0.08710327732246599
stadium,-0.013799996964000657,-0.021618300784274503,-0.044283845495223705,-0.04345378604014469,-0.02429974460886886,-0.030445143777965884,0.05364906886924634,-0.06077632612870982,0.03718947401281788,-0.0536624823631192,0.015829682154538588,,-0.037171059482930154,-0.07001465407682617,-0.017882822232191876,0.03289770794399794,-0.005813511360763088,0.06058717491783827,-0.06434014896170087,-0.030445143777965863,-0.05043466683169803,-0.002904584569150874,-0.035309442754731704,-0.011246608955715573,-0.026272361549042157,-0.024516541247804356,0.004549168709684552,,-0.042044060530492054,0.009169054478795905,-0.009730776075422578,0.025648831057181704,0.060996275952167535,-0.00560763337127755,-0.018411492357966252,0.003979194318931246,-0.01124660895571567,0.019407416991319357,-0.011246608955715671,0.032128906887520306,-0.08410272518667185,-0.07702079842374003,-0.05418446014305518,-0.028077262622795487,-0.009730776075422456,-0.039253433598943004,-0.051695955033053846,0.06196967921716507,-0.015134153492150228,-0.03925343359894335,1.0,0.020447506867547177,-0.06684367770950506,0.026829986535130516,0.07279201749998229,-0.021244549102187905,-0.04888235404250738,-0.09334285835029295,0.01165833284003878,-0.02643217688732768,-0.01338845517378636,-0.03044514377796598,-0.01296174839003951,-0.0030953522428436254,0.0502143887869895,-0.03404887467128041,-0.054339193031542395,0.023824820819881094,-0.03427380545782017,-0.06697292677679201,-0.07461252971284522,0.0268560234724153,-0.053264879036262536,0.02221938074584376,-0.012585837071428163,-0.04884365313885315,-0.036914928857266924,-0.008497755523243222,-0.04844384105989395,0.027146264489895083,-0.00793775799683118,-0.0004849867556228631,0.03157544889753293,-0.05062923736830567,-0.013983349309718453,-0.0029835994756469975,0.025806709031378376,0.005546733271318745,-0.022060706346482346,0.04339630366027449,-0.04339630366027449
store,0.016648356428918546,0.07210458240893551,0.05342415985821236,0.24421340928157906,0.07441571709355384,0.03672910990252087,0.029993303862013335,0.22119449050866025,0.13223512692194855,0.10282008910603735,0.07256850324970329,,0.14967170722465686,0.20956460526194007,0.021573888693827883,0.146180736724826,0.059614214457092085,0.08933533135737007,0.07762014262744671,-0.01775913006275719,0.1317313580105037,0.1436680697657764,0.042597414319781556,0.01356794171765817,0.1373452309616506,0.10509212850928559,0.1887072511808461,,0.05072207676977036,0.16359485700247323,0.011739236527097073,0.09570269751457336,0.049057389676118314,0.006765065190323188,0.5091600003919496,0.28323018361266306,0.01356794171765809,0.07023949272140852,0.013567941717658068,0.4286727847609907,0.10146177199920016,0.09291811497808808,0.17042447070253042,0.0338724911977903,0.01173923652709699,0.18942182532904672,0.16728116959872985,0.1105959651763372,0.06942009683731423,0.003642727410173269,0.020447506867547177,1.0,0.3400431147563285,0.5176580311651605,0.08215092065167813,0.1654266807902126,0.09785432860775162,0.22398072839635447,0.10100973472903012,0.10691810201604719,0.12383101266825623,0.036729109902521415,0.06501737801094123,0.2277887582386342,0.14911700803625172,0.2277887582386342,0.20919519977540044,0.0915744099583557,0.04134801847606837,0.0807963334322825,0.1257794372215672,0.11431410464460705,0.20975076476921536,0.1480131189724714,0.015183590407159317,0.32744468222083695,0.2327072805932461,0.31780322547464496,0.09740465098831558,0.06549866469107464,0.009576134308034742,0.0923991232123642,0.03809271328251389,0.0996556331842944,0.15647964894014088,0.057590769205268115,0.040712762209872314,0.21230606375905428,0.1829486749858673,-0.03624468009927074,0.03624468009927074
hair_care,0.044528817614544004,0.17917806702852015,0.10886999106401943,0.493597076798132,0.09181181799387725,0.07484811885651195,0.05207400421352269,0.4378110530328758,0.20631624668470938,0.19578869134059335,0.09875090992381558,,0.29647715928150886,0.4057534903708712,0.019234326202820694,0.2580948402205725,0.143816024463679,0.10619658045275734,0.18149384879689254,0.07484811885651194,0.27860475308577803,0.26971397705176225,0.05234801684449431,-0.08467604260935369,0.29409157659627155,0.18009733769823685,0.25715299829087634,,0.10019679681571211,0.31298907752046434,0.0313985542345248,0.0005205142518621996,0.09476437031548364,0.018094299896603598,0.4356649189097376,0.2928690908651597,0.03628973254686609,0.1461190012532012,0.03628973254686612,0.34222643194349706,0.214484153974507,0.15384884720762249,0.21646664018499648,0.09059765083337075,0.03139855423452491,0.25332019855244947,0.3019185766341452,0.1966541028372892,0.17673176077810382,0.05160226266809104,-0.06684367770950506,0.3400431147563285,1.0,0.4118777577028681,0.21972639630728272,0.2451194412086425,0.14617468237216685,0.4004859146136015,0.24736851192885695,0.23022565929673336,0.17120350628371425,0.028068044571191858,0.14454967840028096,0.39840445798142415,0.24304215780856878,0.36511160633952366,0.3642537837816419,0.19725594409673533,0.026331476327561838,0.16510549089183538,0.25138356220414454,0.251250931975763,0.26915679008803317,0.17768106273874407,0.04061105556341444,0.35710526282510674,0.24214332474488978,0.4191332767179998,0.16789392295386915,0.11679143249475729,0.02561297506306165,0.011997717520944404,0.07924415459465486,0.220688360156727,0.2733158021125426,0.12194529160246638,0.08754151280666443,0.3617523397702038,0.2868925609723395,0.10891067320217877,-0.10891067320217877
transit_station,0.02184497023101064,0.09461128868592455,0.07009996372327873,0.23808193806171773,0.07343460870923213,0.005945979065813921,0.0393554062103833,0.23070583528848573,0.11647205285789665,0.07358963233270278,0.07061771644761962,,0.1213631669982095,0.24842995969839374,0.028307956902290446,0.18602570668981097,0.07822218041284663,0.09542325016704017,0.07826435089326474,0.048193725059753244,0.15382447745549566,0.1697031253406061,0.05589376054667322,0.017803035644016103,0.12350476516366751,0.11762783951981427,0.2808465651570381,,0.03452289813053171,0.12090645966176954,0.015403518873717669,0.09520066962366583,0.06437015099126545,0.008876710942874299,0.3709341418528801,0.19493998639573112,0.01780303564401613,0.06702838572429169,0.017803035644016103,0.8350731205720605,0.07147568359442849,0.05779398248583414,0.1860257066898109,0.04444544210866368,0.01540351887371771,0.21041839803222295,0.20072402188587637,0.1252180792652936,0.10562814528440771,0.028244080272781535,0.026829986535130516,0.5176580311651605,0.4118777577028681,1.0,0.1077934884292081,0.19830268359695294,0.06578396726728952,0.23411145688435334,0.13253888800489017,0.10001642222381645,0.12394993528202533,0.005945979065813807,0.08531188608385856,0.19866653520423397,0.15814187381452974,0.23875619477459437,0.3040224694632643,0.0986303713695128,0.05425437859751969,0.10601608069473745,0.14584121008535766,0.11061937495686723,0.23617343240494582,0.08160598241581492,0.019922992510425695,0.33356176930436476,0.16393279587048976,0.29908162662782906,0.10689439380253371,0.08594340146767175,0.012565226470272237,0.18502030292208865,0.009087811501260302,0.11005492004389662,0.14911777174596041,0.04658542281369877,0.05342083359964662,0.20020553439425062,0.21457913121942326,0.018735003362699194,-0.018735003362699194
meal_delivery,0.030589547153389792,0.09284474401151653,0.08830116142669359,0.17781237480377085,0.12507760647616095,0.060707048480851795,-0.0019940915421183484,0.2185644201129568,0.18195459579577253,0.09052452550075053,0.054387356419464204,,0.1154996389300635,0.2214306323492181,-0.004954959730555531,0.21963788026554973,0.10047387544269284,0.04873024132204021,0.11612987260293482,-0.020637383726741534,0.17488353319493052,0.18248845378335604,0.09016699341195707,-0.04518493554770796,0.1704622654035048,0.13781170632105755,0.09075459219662525,,-0.07640726749751806,0.27651936857488735,0.021569572397349794,-0.04579167031284942,0.05844861722609125,-0.022529506756575467,0.14794185497292597,0.1305736992961429,0.007400980822469916,0.1895531162093413,0.059986897192647264,0.09031481065759629,0.1765321531977475,0.10213129843077509,0.09296238630708635,0.06223702448475804,0.021569572397349752,0.1859169857132063,0.16579554857472056,0.17766516211500655,0.1537315926894859,0.08701050885298196,0.07279201749998229,0.08215092065167813,0.21972639630728272,0.1077934884292081,1.0,0.18956962965823707,0.10612172960251913,0.25167051559444015,0.2979201556373723,0.14798402038329192,0.09768781040168983,0.08104315653274949,0.10245032543455325,0.16767214080555418,0.14455185945358145,0.23521270903285554,0.17748142865490643,0.2028000580840981,0.008818235924428652,0.12997978792184184,0.12636901155091265,0.17844955063708254,0.1285111620718476,0.031050326705485767,-0.003487274830255728,0.15837697094486988,0.13909132205354682,0.2471438780449137,0.11856793595937216,0.11188480788071947,0.04233822610628079,0.02022415795565121,-0.008748903038349914,0.17646141423744743,0.18230174201531682,0.14301799826242437,0.08718115319049605,0.15117359039273592,0.16038536778493934,0.063127139836958,-0.063127139836958
gym,0.06525802591401411,0.2500313361818431,0.23779544672110386,0.3105540075911545,0.1623006176865942,0.1551212055818025,-0.04010859569894401,0.3393418071640394,0.24232767201094718,0.3301956617678401,0.039321994018188325,,0.31068175321383357,0.3159062652391461,-0.007131993656089192,0.35297754184856495,0.282115869432836,0.08265370319895353,0.2544560780549469,0.08821589327016156,0.35190189620033174,0.20569891610085614,0.08133876648053168,-0.004485351511255501,0.3961641829383662,0.3223352424571905,0.18194746295470465,,-0.010427118276081039,0.37277212599746506,0.07096338070147386,0.02305020719833158,0.10107048512357121,-0.04536749549507227,0.22710345508904195,0.31299029970011866,0.08201785620582043,0.15590631215256873,-0.0909885592283325,0.19616012654859596,0.22276745905374817,0.2993368616571126,0.17436638526737802,0.02479495424431622,-0.028828873409973595,0.29213312460075014,0.2902935597769576,0.3691729821690136,0.28405094997561886,0.13865840172437516,-0.021244549102187905,0.1654266807902126,0.2451194412086425,0.19830268359695294,0.18956962965823707,1.0,0.285786321379217,0.39932635404447414,0.30083221190338555,0.3274106650462624,0.08492440831812643,0.07148956519225241,0.15166106441429936,0.33736645414439326,0.36663732394366627,0.3532383730534342,0.2883898404074682,0.26377672245178224,0.023990515902708013,0.3060677568205506,0.3954814929188349,0.38702756901047314,0.2553168023823193,0.04023447517865123,0.09178441068048847,0.31498695020833123,0.34296837923443635,0.30577611336801025,0.17480255073743156,0.19758220771684254,-0.06421892736546109,0.016800039653724785,0.019788782148554725,0.33187519308246555,0.382190270156082,0.08422888075825526,0.0781527328540336,0.24396719411859422,0.3245625231842373,0.16318247800165508,-0.16318247800165508
park,-0.06604176472216332,0.2580589150342902,0.2346828947000722,0.22837656559293557,0.014040075215012996,0.09621397188739456,0.037779781386365854,0.2326147251807261,0.20402953511771776,0.29442509983169796,0.04806184464638536,,0.25723032073184926,0.11999004335943181,0.03683936600739938,0.3009508046706031,0.28585976801667634,-0.018348449707225774,0.3049845098852836,0.040387813414049616,0.3154481249199528,0.2502971847797801,0.10866985518995582,0.1386544868346616,0.3461043377141666,0.3419303148437992,0.033304794225545754,,-0.07422811668932527,0.2595314142765779,0.06445498272057226,-0.11651895078348071,0.09536884274801509,-0.02683609313249317,0.1289567255938132,0.19956390574267344,0.0905353204524526,0.009226175847822935,-0.05382217869417466,0.06507009834942748,0.28550638466071,0.3658037860131334,0.04428092133119533,0.10589231847293432,-0.04656795402299747,0.30666012384183616,0.23769014425483415,0.2975382241880681,0.27394641132890474,0.09579241191002633,-0.04888235404250738,0.09785432860775162,0.14617468237216685,0.06578396726728952,0.10612172960251913,0.285786321379217,1.0,0.19111989367064178,0.1888078651563319,0.3209429353104954,0.0688812320980163,0.0031703744318195416,0.15071892924249752,0.23534396021469406,0.24306221507750264,0.24417303750494973,0.15431683262292414,0.31946864413368475,-0.06346734437819336,0.2576574504437237,0.2875057738823923,0.28365669514211667,0.2171306342641425,-0.11594770358735897,0.15516524024218192,0.20361094684491962,0.21584627627347613,0.2144163837000967,0.15711527968311512,0.14668887944300557,0.029936949661150503,-0.11114526656569192,-0.025017981882296134,0.2522584592392496,0.16322544275521625,0.0396202559357858,0.09330247310398991,0.22790681320106895,0.20428446072749554,0.11140392438773522,-0.11140392438773522
dentist,0.07432941462471611,0.2388064894370973,0.21267824367042706,0.46688207389031006,0.21006900368355544,0.12844923627619803,-0.015758799264835307,0.4534599278759445,0.38249538110084624,0.2441430727607484,0.2205307878892999,,0.376376878945302,0.4463623072744021,-0.020562758520529634,0.3023880834030588,0.2186610219594399,0.09635207085811097,0.2374484066167662,0.09291512378175842,0.4121137466276611,0.21427891886245715,0.04984156269367368,-0.1231946604643601,0.47805306825686067,0.25611471634944094,0.2948582130307686,,-0.04295654493533946,0.41497905895352455,-0.0005888967990985804,-0.05204402181549904,0.12212492114822872,-0.06142566989777641,0.3131028544738418,0.30779833077931856,0.060576380007337845,0.16560695236927728,-0.031309140228511396,0.23339182564879257,0.2801317556388263,0.2530377329998771,0.223336202575381,0.01741687940077463,-0.0005888967990986561,0.3165458209787343,0.31265405602942026,0.3347723330032163,0.28072450727155773,0.12590565487334474,-0.09334285835029295,0.22398072839635447,0.4004859146136015,0.23411145688435334,0.25167051559444015,0.39932635404447414,0.19111989367064178,1.0,0.34706675392505926,0.3503230892261972,0.09101874229071873,0.021846898792878596,0.12307325219789024,0.2836140018882633,0.27917195862292604,0.4606385935556451,0.48899792670907866,0.21872593470130633,-0.055411206815802354,0.1864083090154443,0.3354908505350552,0.3364983449272093,0.33707249213268536,0.03730065935117333,0.0677897179631032,0.3809458087018652,0.2998352775619963,0.5064145627504123,0.1446341162592979,0.15935787338457735,-0.08694971125237795,0.07481547356422977,0.015287315742731645,0.28818014281293164,0.4149875428764859,0.03773796899472718,0.0682384767384058,0.3381545746167974,0.38007636127892547,0.11818353288646999,-0.11818353288646999
library,0.1259875478609709,0.24149781300844508,0.20847485411916383,0.2615150109351211,0.2107413996627329,0.1433264622069244,0.03182905245377943,0.31869135420354366,0.2929514442370993,0.17409496018436832,0.16253284001119292,,0.23475891317191652,0.29614187548041754,0.03242872201130531,0.2741426221431466,0.19757584611566875,-0.005893346894450664,0.19455866391540494,0.06989544741400355,0.3368983011907604,0.2780705481932104,0.0511405904703533,-0.05555772616078629,0.34116280820288475,0.2918331054655294,0.19030663827929978,,-0.05459164904869962,0.3485670352973473,0.061456047999775804,0.014132023940685317,0.09948605014554601,-0.027701448541357823,0.16636141883875566,0.20307530233888443,-0.00808751709935471,0.1929570443619981,0.03938269196207624,0.12371887466239524,0.24538843554340065,0.2325532713581792,0.1026144089946527,0.019312710300730312,0.06145604799977578,0.22673986282348385,0.244922528777691,0.2821085600990238,0.2618698452504674,0.1448189651592497,0.01165833284003878,0.10100973472903012,0.24736851192885695,0.13253888800489017,0.2979201556373723,0.30083221190338555,0.1888078651563319,0.34706675392505926,1.0,0.31471865501779106,0.12920698179182213,-0.021893321077148836,0.033230985433570635,0.2692359098517815,0.24533947751173554,0.26052590557907856,0.28037717952955177,0.18629319906379957,-0.020513268592169454,0.14946683333678853,0.23578276029975032,0.327533805418412,0.16766664618259966,-0.018907940590688958,0.06532147371347048,0.22497029661017565,0.28483486253323237,0.25634982756235863,0.07371161940619554,0.06408004509283476,-0.03921215602454227,-0.004215416154685429,0.05725894052880696,0.32975345565336034,0.2954545911303305,0.02863813147235074,0.11817401684073885,0.2544251792097309,0.19764176255812355,0.09769020405981897,-0.09769020405981897
book_store,0.07975456719309688,0.49590645450643894,0.34298157473135665,0.30655172050388735,0.18158933543370281,0.2537541346045416,-0.021966731620434582,0.3568678795097916,0.40454202961660374,0.3796300230712198,0.1559597385058046,,0.4911576834109429,0.3327398225442306,0.054135982305063834,0.38770854751057304,0.3535803131962215,0.0759590154204368,0.4453419627525838,0.07421111483717874,0.5448198845732654,0.2805746431657359,0.06749623371925455,-0.05880746691765547,0.505317716645172,0.44889679113351244,0.10725096016412707,,0.1749226836372392,0.43840323836294415,0.056237246745252926,0.022241570783460205,0.1370898897519202,-0.029321790707425372,0.14694143166206078,0.30240309999083465,0.12690032334862564,0.1121616292029877,0.03404642821548554,0.09954442906124882,0.3637780388296715,0.4511838249972155,0.1160995375787146,-0.0115905301298742,-0.05088131848380104,0.3618926274153287,0.35993022507097683,0.4677980499937269,0.36711534282164215,0.22685806494692412,-0.02643217688732768,0.10691810201604719,0.23022565929673336,0.10001642222381645,0.14798402038329192,0.3274106650462624,0.3209429353104954,0.3503230892261972,0.31471865501779106,1.0,0.003684577925063528,-0.03351469702324174,0.06740028165743382,0.38418808926813286,0.4060742663885461,0.29048367725151525,0.33217006872936505,0.4539387936369034,0.03099198550699692,0.3250763768098692,0.4257701025629621,0.46674409002199707,0.3769799116358248,-0.011432200893483263,0.1420114098628511,0.2550585914586038,0.3478451263870948,0.24622432599298835,0.22664428315141036,0.08591424807973683,-0.04150579455879144,-0.018552479311648076,-0.026069221685025592,0.3600696808625919,0.4205258767194518,0.00903213633294602,0.16772002766366043,0.278792965086758,0.4227783847373186,0.0995242172083359,-0.0995242172083359
